sampleID,phenotype,value,ref_genome,settings,pheno,region,gc_bias,settings_verbose,trimming,genome
LP0026_05_L003,lung_cancer,-0.012290594,30memhg38noalt,False40,Lung cancer,SAEC,GC bias not corrected,Lenient,Trimmed,hg38noalt
LP0026_05_L003,lung_cancer,-0.008381081,30memhg38,False40,Lung cancer,SAEC,GC bias not corrected,Lenient,Trimmed,hg38
LP0026_05_L003,lung_cancer,-0.018564582,30memhg38,TrueDI26830XA,Lung cancer,SAEC,GC bias corrected,Strict,Trimmed,hg38
LP0026_05_L003,lung_cancer,-0.012218647,0memhg38noalt,TrueDI26830XA,Lung cancer,SAEC,GC bias corrected,Strict,Untrimmed,hg38noalt
LP0026_05_L003,lung_cancer,-0.009166336,30memhg38noalt,True40,Lung cancer,SAEC,GC bias corrected,Lenient,Trimmed,hg38noalt
LP0026_05_L003,lung_cancer,-0.020133856,30memhg38,FalseDI26830XA,Lung cancer,SAEC,GC bias not corrected,Strict,Trimmed,hg38
LP0026_05_L003,lung_cancer,-0.017432812,30memhg38noalt,TrueDI26830XA,Lung cancer,SAEC,GC bias corrected,Strict,Trimmed,hg38noalt
LP0026_05_L003,lung_cancer,-0.015400661,0memhg38noalt,FalseDI26830XA,Lung cancer,SAEC,GC bias not corrected,Strict,Untrimmed,hg38noalt
LP0026_05_L003,lung_cancer,-0.02084987,0memhg38,FalseDI26830XA,Lung cancer,SAEC,GC bias not corrected,Strict,Untrimmed,hg38
LP0026_05_L003,lung_cancer,-0.01949689,30memhg38noalt,FalseDI26830XA,Lung cancer,SAEC,GC bias not corrected,Strict,Trimmed,hg38noalt
LP0026_07_L003,lung_cancer,-0.007760898,30memhg38noalt,FalseDI26830XA,Lung cancer,SAEC,GC bias not corrected,Strict,Trimmed,hg38noalt
LP0026_07_L003,lung_cancer,-0.004436056,0memhg38noalt,True40,Lung cancer,SAEC,GC bias corrected,Lenient,Untrimmed,hg38noalt
LP0026_07_L003,lung_cancer,-0.00709077,0memhg38noalt,FalseDI26830XA,Lung cancer,SAEC,GC bias not corrected,Strict,Untrimmed,hg38noalt
LP0026_07_L003,lung_cancer,-0.004202918,30memhg38,False40,Lung cancer,SAEC,GC bias not corrected,Lenient,Trimmed,hg38
LP0026_07_L003,lung_cancer,-0.006968759,0memhg38noalt,TrueDI26830XA,Lung cancer,SAEC,GC bias corrected,Strict,Untrimmed,hg38noalt
LP0026_07_L003,lung_cancer,-0.000994206,0memhg38noalt,False40,Lung cancer,SAEC,GC bias not corrected,Lenient,Untrimmed,hg38noalt
LP0026_07_L003,lung_cancer,-0.003375185,30memhg38,True40,Lung cancer,SAEC,GC bias corrected,Lenient,Trimmed,hg38
LP0026_07_L003,lung_cancer,-0.003299193,30memhg38noalt,False40,Lung cancer,SAEC,GC bias not corrected,Lenient,Trimmed,hg38noalt
LP0026_07_L003,lung_cancer,-0.007835389,0memhg38,TrueDI26830XA,Lung cancer,SAEC,GC bias corrected,Strict,Untrimmed,hg38
LP0026_07_L003,lung_cancer,-0.004506371,30memhg38noalt,TrueDI26830XA,Lung cancer,SAEC,GC bias corrected,Strict,Trimmed,hg38noalt
LP0026_07_L003,lung_cancer,-0.011495617,0memhg38,FalseDI26830XA,Lung cancer,SAEC,GC bias not corrected,Strict,Untrimmed,hg38
LP0026_07_L003,lung_cancer,-0.00688106,0memhg38,True40,Lung cancer,SAEC,GC bias corrected,Lenient,Untrimmed,hg38
LP0026_07_L003,lung_cancer,0.002881524,30memhg38noalt,True40,Lung cancer,SAEC,GC bias corrected,Lenient,Trimmed,hg38noalt
LP0026_07_L003,lung_cancer,-0.008635181,30memhg38,TrueDI26830XA,Lung cancer,SAEC,GC bias corrected,Strict,Trimmed,hg38
LP0026_07_L003,lung_cancer,-0.013235378,30memhg38,FalseDI26830XA,Lung cancer,SAEC,GC bias not corrected,Strict,Trimmed,hg38
LP0026_07_L003,lung_cancer,-0.004326662,0memhg38,False40,Lung cancer,SAEC,GC bias not corrected,Lenient,Untrimmed,hg38
LP0026_08_L003,lung_cancer,0.115925579,0memhg38,True40,Lung cancer,SAEC,GC bias corrected,Lenient,Untrimmed,hg38
LP0026_08_L003,lung_cancer,0.113165523,0memhg38,FalseDI26830XA,Lung cancer,SAEC,GC bias not corrected,Strict,Untrimmed,hg38
LP0026_08_L003,lung_cancer,0.120832788,0memhg38,TrueDI26830XA,Lung cancer,SAEC,GC bias corrected,Strict,Untrimmed,hg38
LP0026_08_L003,lung_cancer,0.117971597,30memhg38,TrueDI26830XA,Lung cancer,SAEC,GC bias corrected,Strict,Trimmed,hg38
LP0026_08_L003,lung_cancer,0.116271132,30memhg38,FalseDI26830XA,Lung cancer,SAEC,GC bias not corrected,Strict,Trimmed,hg38
LP0026_08_L003,lung_cancer,0.121953076,30memhg38noalt,TrueDI26830XA,Lung cancer,SAEC,GC bias corrected,Strict,Trimmed,hg38noalt
LP0026_08_L003,lung_cancer,0.126033034,30memhg38noalt,True40,Lung cancer,SAEC,GC bias corrected,Lenient,Trimmed,hg38noalt
LP0026_08_L003,lung_cancer,0.117988775,0memhg38noalt,FalseDI26830XA,Lung cancer,SAEC,GC bias not corrected,Strict,Untrimmed,hg38noalt
LP0026_08_L003,lung_cancer,0.119276682,0memhg38,False40,Lung cancer,SAEC,GC bias not corrected,Lenient,Untrimmed,hg38
LP0026_08_L003,lung_cancer,0.121028724,30memhg38,True40,Lung cancer,SAEC,GC bias corrected,Lenient,Trimmed,hg38
LP0026_08_L003,lung_cancer,0.123516,30memhg38noalt,FalseDI26830XA,Lung cancer,SAEC,GC bias not corrected,Strict,Trimmed,hg38noalt
LP0026_08_L003,lung_cancer,0.123358177,30memhg38,False40,Lung cancer,SAEC,GC bias not corrected,Lenient,Trimmed,hg38
LP0026_08_L003,lung_cancer,0.124804941,0memhg38noalt,True40,Lung cancer,SAEC,GC bias corrected,Lenient,Untrimmed,hg38noalt
LP0026_08_L003,lung_cancer,0.122397507,0memhg38noalt,TrueDI26830XA,Lung cancer,SAEC,GC bias corrected,Strict,Untrimmed,hg38noalt
LP0026_08_L003,lung_cancer,0.130576971,30memhg38noalt,False40,Lung cancer,SAEC,GC bias not corrected,Lenient,Trimmed,hg38noalt
LP0026_08_L003,lung_cancer,0.124548325,0memhg38noalt,False40,Lung cancer,SAEC,GC bias not corrected,Lenient,Untrimmed,hg38noalt
LP0026_22_L003,lung_cancer,0.052699732,0memhg38,True40,Lung cancer,SAEC,GC bias corrected,Lenient,Untrimmed,hg38
LP0026_22_L003,lung_cancer,0.057045245,30memhg38,False40,Lung cancer,SAEC,GC bias not corrected,Lenient,Trimmed,hg38
LP0026_22_L003,lung_cancer,0.0555737,0memhg38noalt,True40,Lung cancer,SAEC,GC bias corrected,Lenient,Untrimmed,hg38noalt
LP0026_22_L003,lung_cancer,0.051176267,30memhg38,FalseDI26830XA,Lung cancer,SAEC,GC bias not corrected,Strict,Trimmed,hg38
LP0026_22_L003,lung_cancer,0.043710226,0memhg38,TrueDI26830XA,Lung cancer,SAEC,GC bias corrected,Strict,Untrimmed,hg38
LP0026_22_L003,lung_cancer,0.053995348,0memhg38noalt,False40,Lung cancer,SAEC,GC bias not corrected,Lenient,Untrimmed,hg38noalt
LP0026_22_L003,lung_cancer,0.047615256,0memhg38noalt,FalseDI26830XA,Lung cancer,SAEC,GC bias not corrected,Strict,Untrimmed,hg38noalt
LP0026_22_L003,lung_cancer,0.054296756,30memhg38noalt,True40,Lung cancer,SAEC,GC bias corrected,Lenient,Trimmed,hg38noalt
LP0026_22_L003,lung_cancer,0.057632316,30memhg38noalt,False40,Lung cancer,SAEC,GC bias not corrected,Lenient,Trimmed,hg38noalt
LP0026_22_L003,lung_cancer,0.049768934,30memhg38,TrueDI26830XA,Lung cancer,SAEC,GC bias corrected,Strict,Trimmed,hg38
LP0026_22_L003,lung_cancer,0.049726464,0memhg38,FalseDI26830XA,Lung cancer,SAEC,GC bias not corrected,Strict,Untrimmed,hg38
LP0026_22_L003,lung_cancer,0.042544972,0memhg38noalt,TrueDI26830XA,Lung cancer,SAEC,GC bias corrected,Strict,Untrimmed,hg38noalt
LP0026_22_L003,lung_cancer,0.052545657,0memhg38,False40,Lung cancer,SAEC,GC bias not corrected,Lenient,Untrimmed,hg38
LP0026_22_L003,lung_cancer,0.050607475,30memhg38noalt,FalseDI26830XA,Lung cancer,SAEC,GC bias not corrected,Strict,Trimmed,hg38noalt
LP0026_22_L003,lung_cancer,0.057309512,30memhg38,True40,Lung cancer,SAEC,GC bias corrected,Lenient,Trimmed,hg38
LP0026_22_L003,lung_cancer,0.047686554,30memhg38noalt,TrueDI26830XA,Lung cancer,SAEC,GC bias corrected,Strict,Trimmed,hg38noalt
LP0026_26_L004,lung_cancer,0.040731413,0memhg38,TrueDI26830XA,Lung cancer,SAEC,GC bias corrected,Strict,Untrimmed,hg38
LP0026_26_L004,lung_cancer,0.043875863,0memhg38noalt,FalseDI26830XA,Lung cancer,SAEC,GC bias not corrected,Strict,Untrimmed,hg38noalt
LP0026_26_L004,lung_cancer,0.042200702,30memhg38,TrueDI26830XA,Lung cancer,SAEC,GC bias corrected,Strict,Trimmed,hg38
LP0026_26_L004,lung_cancer,0.046103738,0memhg38,True40,Lung cancer,SAEC,GC bias corrected,Lenient,Untrimmed,hg38
LP0026_26_L004,lung_cancer,0.046462541,30memhg38noalt,TrueDI26830XA,Lung cancer,SAEC,GC bias corrected,Strict,Trimmed,hg38noalt
LP0026_26_L004,lung_cancer,0.044051121,0memhg38noalt,TrueDI26830XA,Lung cancer,SAEC,GC bias corrected,Strict,Untrimmed,hg38noalt
LP0026_26_L004,lung_cancer,0.046588893,30memhg38,False40,Lung cancer,SAEC,GC bias not corrected,Lenient,Trimmed,hg38
LP0026_26_L004,lung_cancer,0.046578695,30memhg38noalt,FalseDI26830XA,Lung cancer,SAEC,GC bias not corrected,Strict,Trimmed,hg38noalt
LP0026_26_L004,lung_cancer,0.053703206,30memhg38noalt,True40,Lung cancer,SAEC,GC bias corrected,Lenient,Trimmed,hg38noalt
LP0026_26_L004,lung_cancer,0.044014456,30memhg38,FalseDI26830XA,Lung cancer,SAEC,GC bias not corrected,Strict,Trimmed,hg38
LP0026_26_L004,lung_cancer,0.049335013,0memhg38noalt,False40,Lung cancer,SAEC,GC bias not corrected,Lenient,Untrimmed,hg38noalt
LP0026_26_L004,lung_cancer,0.053728383,0memhg38noalt,True40,Lung cancer,SAEC,GC bias corrected,Lenient,Untrimmed,hg38noalt
LP0026_26_L004,lung_cancer,0.053651553,30memhg38noalt,False40,Lung cancer,SAEC,GC bias not corrected,Lenient,Trimmed,hg38noalt
LP0026_26_L004,lung_cancer,0.042896975,0memhg38,FalseDI26830XA,Lung cancer,SAEC,GC bias not corrected,Strict,Untrimmed,hg38
LP0026_26_L004,lung_cancer,0.045163893,0memhg38,False40,Lung cancer,SAEC,GC bias not corrected,Lenient,Untrimmed,hg38
LP0026_26_L004,lung_cancer,0.047152133,30memhg38,True40,Lung cancer,SAEC,GC bias corrected,Lenient,Trimmed,hg38
LP0026_38_L004,lung_cancer,0.054405289,30memhg38noalt,TrueDI26830XA,Lung cancer,SAEC,GC bias corrected,Strict,Trimmed,hg38noalt
LP0026_38_L004,lung_cancer,0.055080392,0memhg38,FalseDI26830XA,Lung cancer,SAEC,GC bias not corrected,Strict,Untrimmed,hg38
LP0026_38_L004,lung_cancer,0.066520065,30memhg38noalt,True40,Lung cancer,SAEC,GC bias corrected,Lenient,Trimmed,hg38noalt
LP0026_38_L004,lung_cancer,0.05895695,30memhg38,True40,Lung cancer,SAEC,GC bias corrected,Lenient,Trimmed,hg38
LP0026_38_L004,lung_cancer,0.048578191,30memhg38,TrueDI26830XA,Lung cancer,SAEC,GC bias corrected,Strict,Trimmed,hg38
LP0026_38_L004,lung_cancer,0.052793272,0memhg38,TrueDI26830XA,Lung cancer,SAEC,GC bias corrected,Strict,Untrimmed,hg38
LP0026_38_L004,lung_cancer,0.06531833,0memhg38noalt,True40,Lung cancer,SAEC,GC bias corrected,Lenient,Untrimmed,hg38noalt
LP0026_38_L004,lung_cancer,0.053041745,30memhg38,FalseDI26830XA,Lung cancer,SAEC,GC bias not corrected,Strict,Trimmed,hg38
LP0026_38_L004,lung_cancer,0.068479289,30memhg38noalt,False40,Lung cancer,SAEC,GC bias not corrected,Lenient,Trimmed,hg38noalt
LP0026_38_L004,lung_cancer,0.071635885,0memhg38,True40,Lung cancer,SAEC,GC bias corrected,Lenient,Untrimmed,hg38
LP0026_38_L004,lung_cancer,0.05674304,0memhg38noalt,TrueDI26830XA,Lung cancer,SAEC,GC bias corrected,Strict,Untrimmed,hg38noalt
LP0026_38_L004,lung_cancer,0.067622914,0memhg38,False40,Lung cancer,SAEC,GC bias not corrected,Lenient,Untrimmed,hg38
LP0026_38_L004,lung_cancer,0.070658811,0memhg38noalt,False40,Lung cancer,SAEC,GC bias not corrected,Lenient,Untrimmed,hg38noalt
LP0026_38_L004,lung_cancer,0.063786452,30memhg38,False40,Lung cancer,SAEC,GC bias not corrected,Lenient,Trimmed,hg38
LP0026_38_L004,lung_cancer,0.059622621,0memhg38noalt,FalseDI26830XA,Lung cancer,SAEC,GC bias not corrected,Strict,Untrimmed,hg38noalt
LP0026_38_L004,lung_cancer,0.050478433,30memhg38noalt,FalseDI26830XA,Lung cancer,SAEC,GC bias not corrected,Strict,Trimmed,hg38noalt
LP0026_42_L004,lung_cancer,0.057648162,0memhg38noalt,TrueDI26830XA,Lung cancer,SAEC,GC bias corrected,Strict,Untrimmed,hg38noalt
LP0026_42_L004,lung_cancer,0.057105961,30memhg38,True40,Lung cancer,SAEC,GC bias corrected,Lenient,Trimmed,hg38
LP0026_42_L004,lung_cancer,0.067701311,0memhg38,True40,Lung cancer,SAEC,GC bias corrected,Lenient,Untrimmed,hg38
LP0026_42_L004,lung_cancer,0.053758455,0memhg38,TrueDI26830XA,Lung cancer,SAEC,GC bias corrected,Strict,Untrimmed,hg38
LP0026_42_L004,lung_cancer,0.057178023,30memhg38noalt,False40,Lung cancer,SAEC,GC bias not corrected,Lenient,Trimmed,hg38noalt
LP0026_42_L004,lung_cancer,0.061885786,30memhg38,False40,Lung cancer,SAEC,GC bias not corrected,Lenient,Trimmed,hg38
LP0026_42_L004,lung_cancer,0.058548422,30memhg38noalt,True40,Lung cancer,SAEC,GC bias corrected,Lenient,Trimmed,hg38noalt
LP0026_42_L004,lung_cancer,0.060612315,0memhg38,False40,Lung cancer,SAEC,GC bias not corrected,Lenient,Untrimmed,hg38
LP0026_42_L004,lung_cancer,0.063385534,0memhg38noalt,False40,Lung cancer,SAEC,GC bias not corrected,Lenient,Untrimmed,hg38noalt
LP0026_42_L004,lung_cancer,0.049351724,0memhg38,FalseDI26830XA,Lung cancer,SAEC,GC bias not corrected,Strict,Untrimmed,hg38
LP0026_42_L004,lung_cancer,0.043479944,30memhg38,FalseDI26830XA,Lung cancer,SAEC,GC bias not corrected,Strict,Trimmed,hg38
LP0026_42_L004,lung_cancer,0.063041586,0memhg38noalt,True40,Lung cancer,SAEC,GC bias corrected,Lenient,Untrimmed,hg38noalt
LP0026_42_L004,lung_cancer,0.055598784,0memhg38noalt,FalseDI26830XA,Lung cancer,SAEC,GC bias not corrected,Strict,Untrimmed,hg38noalt
LP0026_42_L004,lung_cancer,0.047722619,30memhg38,TrueDI26830XA,Lung cancer,SAEC,GC bias corrected,Strict,Trimmed,hg38
LP0026_42_L004,lung_cancer,0.051433081,30memhg38noalt,FalseDI26830XA,Lung cancer,SAEC,GC bias not corrected,Strict,Trimmed,hg38noalt
LP0026_42_L004,lung_cancer,0.051736403,30memhg38noalt,TrueDI26830XA,Lung cancer,SAEC,GC bias corrected,Strict,Trimmed,hg38noalt
LP0027_26_L003,lung_cancer,0.012203756,0memhg38,TrueDI26830XA,Lung cancer,SAEC,GC bias corrected,Strict,Untrimmed,hg38
LP0027_26_L003,lung_cancer,0.014097656,30memhg38,False40,Lung cancer,SAEC,GC bias not corrected,Lenient,Trimmed,hg38
LP0027_26_L003,lung_cancer,0.020104955,0memhg38,False40,Lung cancer,SAEC,GC bias not corrected,Lenient,Untrimmed,hg38
LP0027_26_L003,lung_cancer,0.019708779,0memhg38,True40,Lung cancer,SAEC,GC bias corrected,Lenient,Untrimmed,hg38
LP0027_26_L003,lung_cancer,0.033586156,0memhg38noalt,True40,Lung cancer,SAEC,GC bias corrected,Lenient,Untrimmed,hg38noalt
LP0027_26_L003,lung_cancer,0.010683343,0memhg38,FalseDI26830XA,Lung cancer,SAEC,GC bias not corrected,Strict,Untrimmed,hg38
LP0027_26_L003,lung_cancer,0.01770602,0memhg38noalt,TrueDI26830XA,Lung cancer,SAEC,GC bias corrected,Strict,Untrimmed,hg38noalt
LP0027_26_L003,lung_cancer,0.015236789,0memhg38noalt,FalseDI26830XA,Lung cancer,SAEC,GC bias not corrected,Strict,Untrimmed,hg38noalt
LP0027_26_L003,lung_cancer,0.028241812,0memhg38noalt,False40,Lung cancer,SAEC,GC bias not corrected,Lenient,Untrimmed,hg38noalt
LP0027_26_L003,lung_cancer,0.01624842,30memhg38noalt,True40,Lung cancer,SAEC,GC bias corrected,Lenient,Trimmed,hg38noalt
LP0027_26_L003,lung_cancer,0.024882493,30memhg38noalt,False40,Lung cancer,SAEC,GC bias not corrected,Lenient,Trimmed,hg38noalt
LP0027_26_L003,lung_cancer,0.014883366,30memhg38noalt,TrueDI26830XA,Lung cancer,SAEC,GC bias corrected,Strict,Trimmed,hg38noalt
LP0027_26_L003,lung_cancer,0.010393466,30memhg38,True40,Lung cancer,SAEC,GC bias corrected,Lenient,Trimmed,hg38
LP0027_26_L003,lung_cancer,0.000263971,30memhg38,TrueDI26830XA,Lung cancer,SAEC,GC bias corrected,Strict,Trimmed,hg38
LP0027_26_L003,lung_cancer,0.00707362,30memhg38,FalseDI26830XA,Lung cancer,SAEC,GC bias not corrected,Strict,Trimmed,hg38
LP0027_26_L003,lung_cancer,0.015377387,30memhg38noalt,FalseDI26830XA,Lung cancer,SAEC,GC bias not corrected,Strict,Trimmed,hg38noalt
LP0027_35_L003,lung_cancer,0.079909457,30memhg38noalt,False40,Lung cancer,SAEC,GC bias not corrected,Lenient,Trimmed,hg38noalt
LP0027_35_L003,lung_cancer,0.077188682,0memhg38,False40,Lung cancer,SAEC,GC bias not corrected,Lenient,Untrimmed,hg38
LP0027_35_L003,lung_cancer,0.07775655,0memhg38noalt,FalseDI26830XA,Lung cancer,SAEC,GC bias not corrected,Strict,Untrimmed,hg38noalt
LP0027_35_L003,lung_cancer,0.077141071,0memhg38,FalseDI26830XA,Lung cancer,SAEC,GC bias not corrected,Strict,Untrimmed,hg38
LP0027_35_L003,lung_cancer,0.079424348,0memhg38noalt,False40,Lung cancer,SAEC,GC bias not corrected,Lenient,Untrimmed,hg38noalt
LP0027_35_L003,lung_cancer,0.076226584,30memhg38,False40,Lung cancer,SAEC,GC bias not corrected,Lenient,Trimmed,hg38
LP0027_35_L003,lung_cancer,0.078094746,30memhg38noalt,TrueDI26830XA,Lung cancer,SAEC,GC bias corrected,Strict,Trimmed,hg38noalt
LP0027_35_L003,lung_cancer,0.075383722,0memhg38noalt,True40,Lung cancer,SAEC,GC bias corrected,Lenient,Untrimmed,hg38noalt
LP0027_35_L003,lung_cancer,0.069850688,0memhg38,TrueDI26830XA,Lung cancer,SAEC,GC bias corrected,Strict,Untrimmed,hg38
LP0027_35_L003,lung_cancer,0.074519276,30memhg38,TrueDI26830XA,Lung cancer,SAEC,GC bias corrected,Strict,Trimmed,hg38
LP0027_35_L003,lung_cancer,0.075118473,30memhg38noalt,FalseDI26830XA,Lung cancer,SAEC,GC bias not corrected,Strict,Trimmed,hg38noalt
LP0027_35_L003,lung_cancer,0.082002935,30memhg38noalt,True40,Lung cancer,SAEC,GC bias corrected,Lenient,Trimmed,hg38noalt
LP0027_35_L003,lung_cancer,0.079882018,0memhg38noalt,TrueDI26830XA,Lung cancer,SAEC,GC bias corrected,Strict,Untrimmed,hg38noalt
LP0027_35_L003,lung_cancer,0.07367495,30memhg38,FalseDI26830XA,Lung cancer,SAEC,GC bias not corrected,Strict,Trimmed,hg38
LP0027_35_L003,lung_cancer,0.072802118,0memhg38,True40,Lung cancer,SAEC,GC bias corrected,Lenient,Untrimmed,hg38
LP0027_35_L003,lung_cancer,0.075605977,30memhg38,True40,Lung cancer,SAEC,GC bias corrected,Lenient,Trimmed,hg38
LP0027_39_L003,lung_cancer,0.054193109,0memhg38,False40,Lung cancer,SAEC,GC bias not corrected,Lenient,Untrimmed,hg38
LP0027_39_L003,lung_cancer,0.049787314,0memhg38,TrueDI26830XA,Lung cancer,SAEC,GC bias corrected,Strict,Untrimmed,hg38
LP0027_39_L003,lung_cancer,0.05674781,30memhg38,True40,Lung cancer,SAEC,GC bias corrected,Lenient,Trimmed,hg38
LP0027_39_L003,lung_cancer,0.065173788,0memhg38noalt,True40,Lung cancer,SAEC,GC bias corrected,Lenient,Untrimmed,hg38noalt
LP0027_39_L003,lung_cancer,0.043891014,30memhg38,FalseDI26830XA,Lung cancer,SAEC,GC bias not corrected,Strict,Trimmed,hg38
LP0027_39_L003,lung_cancer,0.057110987,30memhg38noalt,True40,Lung cancer,SAEC,GC bias corrected,Lenient,Trimmed,hg38noalt
LP0027_39_L003,lung_cancer,0.04349505,30memhg38noalt,TrueDI26830XA,Lung cancer,SAEC,GC bias corrected,Strict,Trimmed,hg38noalt
LP0027_39_L003,lung_cancer,0.050854013,30memhg38noalt,FalseDI26830XA,Lung cancer,SAEC,GC bias not corrected,Strict,Trimmed,hg38noalt
LP0027_39_L003,lung_cancer,0.05017353,30memhg38,False40,Lung cancer,SAEC,GC bias not corrected,Lenient,Trimmed,hg38
LP0027_39_L003,lung_cancer,0.065813067,0memhg38noalt,False40,Lung cancer,SAEC,GC bias not corrected,Lenient,Untrimmed,hg38noalt
LP0027_39_L003,lung_cancer,0.045429495,0memhg38,FalseDI26830XA,Lung cancer,SAEC,GC bias not corrected,Strict,Untrimmed,hg38
LP0027_39_L003,lung_cancer,0.036251092,30memhg38,TrueDI26830XA,Lung cancer,SAEC,GC bias corrected,Strict,Trimmed,hg38
LP0027_39_L003,lung_cancer,0.063762173,0memhg38,True40,Lung cancer,SAEC,GC bias corrected,Lenient,Untrimmed,hg38
LP0027_39_L003,lung_cancer,0.056622281,30memhg38noalt,False40,Lung cancer,SAEC,GC bias not corrected,Lenient,Trimmed,hg38noalt
LP0027_39_L003,lung_cancer,0.054971651,0memhg38noalt,TrueDI26830XA,Lung cancer,SAEC,GC bias corrected,Strict,Untrimmed,hg38noalt
LP0027_39_L003,lung_cancer,0.061108939,0memhg38noalt,FalseDI26830XA,Lung cancer,SAEC,GC bias not corrected,Strict,Untrimmed,hg38noalt
LP0028_01_L004,lung_cancer,-0.045762226,30memhg38noalt,FalseDI26830XA,Lung cancer,SAEC,GC bias not corrected,Strict,Trimmed,hg38noalt
LP0028_01_L004,lung_cancer,-0.043999313,30memhg38,FalseDI26830XA,Lung cancer,SAEC,GC bias not corrected,Strict,Trimmed,hg38
LP0028_01_L004,lung_cancer,-0.042604528,30memhg38,TrueDI26830XA,Lung cancer,SAEC,GC bias corrected,Strict,Trimmed,hg38
LP0028_01_L004,lung_cancer,-0.041221734,0memhg38,True40,Lung cancer,SAEC,GC bias corrected,Lenient,Untrimmed,hg38
LP0028_01_L004,lung_cancer,-0.041926101,30memhg38noalt,TrueDI26830XA,Lung cancer,SAEC,GC bias corrected,Strict,Trimmed,hg38noalt
LP0028_01_L004,lung_cancer,-0.03686242,0memhg38noalt,False40,Lung cancer,SAEC,GC bias not corrected,Lenient,Untrimmed,hg38noalt
LP0028_01_L004,lung_cancer,-0.045585782,30memhg38,False40,Lung cancer,SAEC,GC bias not corrected,Lenient,Trimmed,hg38
LP0028_01_L004,lung_cancer,-0.038240575,0memhg38,False40,Lung cancer,SAEC,GC bias not corrected,Lenient,Untrimmed,hg38
LP0028_01_L004,lung_cancer,-0.035040255,30memhg38noalt,True40,Lung cancer,SAEC,GC bias corrected,Lenient,Trimmed,hg38noalt
LP0028_01_L004,lung_cancer,-0.038666021,30memhg38noalt,False40,Lung cancer,SAEC,GC bias not corrected,Lenient,Trimmed,hg38noalt
LP0028_01_L004,lung_cancer,-0.033734929,0memhg38noalt,True40,Lung cancer,SAEC,GC bias corrected,Lenient,Untrimmed,hg38noalt
LP0028_01_L004,lung_cancer,-0.049902622,30memhg38,True40,Lung cancer,SAEC,GC bias corrected,Lenient,Trimmed,hg38
LP0028_01_L004,lung_cancer,-0.047772637,0memhg38,TrueDI26830XA,Lung cancer,SAEC,GC bias corrected,Strict,Untrimmed,hg38
LP0028_01_L004,lung_cancer,-0.041729809,0memhg38,FalseDI26830XA,Lung cancer,SAEC,GC bias not corrected,Strict,Untrimmed,hg38
LP0028_01_L004,lung_cancer,-0.04234343,0memhg38noalt,FalseDI26830XA,Lung cancer,SAEC,GC bias not corrected,Strict,Untrimmed,hg38noalt
LP0028_01_L004,lung_cancer,-0.039478012,0memhg38noalt,TrueDI26830XA,Lung cancer,SAEC,GC bias corrected,Strict,Untrimmed,hg38noalt
LP0029_02_L004,healthy_control,-0.031418234,30memhg38noalt,False40,Healthy,SAEC,GC bias not corrected,Lenient,Trimmed,hg38noalt
LP0029_02_L004,healthy_control,-0.051746775,0memhg38,TrueDI26830XA,Healthy,SAEC,GC bias corrected,Strict,Untrimmed,hg38
LP0029_02_L004,healthy_control,-0.044508762,0memhg38noalt,FalseDI26830XA,Healthy,SAEC,GC bias not corrected,Strict,Untrimmed,hg38noalt
LP0029_02_L004,healthy_control,-0.034466646,0memhg38noalt,False40,Healthy,SAEC,GC bias not corrected,Lenient,Untrimmed,hg38noalt
LP0029_02_L004,healthy_control,-0.050026448,0memhg38,FalseDI26830XA,Healthy,SAEC,GC bias not corrected,Strict,Untrimmed,hg38
LP0029_02_L004,healthy_control,-0.036989168,30memhg38,False40,Healthy,SAEC,GC bias not corrected,Lenient,Trimmed,hg38
LP0029_02_L004,healthy_control,-0.04787333,30memhg38,FalseDI26830XA,Healthy,SAEC,GC bias not corrected,Strict,Trimmed,hg38
LP0029_02_L004,healthy_control,-0.04873133,30memhg38,TrueDI26830XA,Healthy,SAEC,GC bias corrected,Strict,Trimmed,hg38
LP0029_02_L004,healthy_control,-0.037197852,0memhg38,False40,Healthy,SAEC,GC bias not corrected,Lenient,Untrimmed,hg38
LP0029_02_L004,healthy_control,-0.050646195,30memhg38noalt,TrueDI26830XA,Healthy,SAEC,GC bias corrected,Strict,Trimmed,hg38noalt
LP0029_02_L004,healthy_control,-0.044075084,0memhg38,True40,Healthy,SAEC,GC bias corrected,Lenient,Untrimmed,hg38
LP0029_02_L004,healthy_control,-0.046269723,0memhg38noalt,TrueDI26830XA,Healthy,SAEC,GC bias corrected,Strict,Untrimmed,hg38noalt
LP0029_02_L004,healthy_control,-0.039312552,30memhg38,True40,Healthy,SAEC,GC bias corrected,Lenient,Trimmed,hg38
LP0029_02_L004,healthy_control,-0.033393012,30memhg38noalt,True40,Healthy,SAEC,GC bias corrected,Lenient,Trimmed,hg38noalt
LP0029_02_L004,healthy_control,-0.050049277,30memhg38noalt,FalseDI26830XA,Healthy,SAEC,GC bias not corrected,Strict,Trimmed,hg38noalt
LP0029_02_L004,healthy_control,-0.035230162,0memhg38noalt,True40,Healthy,SAEC,GC bias corrected,Lenient,Untrimmed,hg38noalt
LP0029_04_L003,healthy_control,-0.061719323,30memhg38,FalseDI26830XA,Healthy,SAEC,GC bias not corrected,Strict,Trimmed,hg38
LP0029_04_L003,healthy_control,-0.057888271,0memhg38,True40,Healthy,SAEC,GC bias corrected,Lenient,Untrimmed,hg38
